gene	logFC_121248	t_121248	p_121248	FDR_121248	logFC_41804	t_41804	p_41804	FDR_41804
STAT5A	0.11162640926640861	1.8332859606843188	0.06952940909352875	0.11164635978530531	0.20164087480000012	1.1948921575397269	0.23908652257990462	0.46896745948428004
STAT5B	-0.006631220077220267	-0.15713228806205204	0.8754355890378114	0.9061789373466339	-0.01009347714999963	-0.07672848235620902	0.9392177146893719	0.9730807271688849
STAT6	0.054372463320463374	0.6547629232180887	0.5140201298664406	0.5948544919393884	0.03771841055000011	0.17076678455714517	0.865258268073682	0.9374166591573633
STATH	-0.05377333976833972	-1.5044160666442548	0.1354092021977963	0.1966578074379512	0.1269746480000002	0.2358800456323182	0.8147157170275081	0.9135698642253856
STAU1	0.12519216216216167	2.1325269807396268	0.03524188386406189	0.06238742673298652	-0.4176351944999999	-4.225679388802028	1.3187000755203216e-4	0.003764525294329863
STAU2	0.1040733436293438	0.995444333809743	0.321757518605332	0.4059855743748137	0.14221317994999913	0.8178586963226482	0.41822839009310786	0.6457781210743453
STAU2-AS1	-0.08582424324324321	-1.7066440100592646	0.09077786678923468	0.13987044455774345	0.018173859649999992	0.03494106428037846	0.9722985519660552	0.9880137525537255
STBD1	-0.25354329729729713	-1.8142902080114789	0.07242448653366909	0.11568167738035773	-2.0448324012999985	-4.498561750468788	5.653928372592403e-5	0.0022055770550008244
STC1	0.8299855984555976	5.565589170314904	1.9389274034356163e-7	1.4439400139313579e-6	1.130667299349999	2.8825616893881225	0.006287688486996772	0.04710790143950967
STC2	0.7063002200772192	6.218307039675641	9.81667265407234e-9	1.0326019354160328e-7	1.9133287033500004	4.131473811134679	1.7601184248457655e-4	0.004558078106627374
STEAP1	0.7040221814671813	2.901263681412182	0.004509392732377109	0.010417674183028807	1.1374048184499994	2.5413908605843187	0.014973950131170298	0.08303041988359611
STEAP1B	0.023784633204632876	0.33171870805949294	0.740748068605612	0.7955613718475335	-0.5109481648999996	-1.25808949609918	0.21557156082429624	0.4407847023792871
STEAP2	0.7554377876447879	3.6432483603657464	4.1633252575154646e-4	0.001293044179422243	1.4981396818999995	3.6565500244216134	7.289920297461828e-4	0.011762950381297585
STEAP3	-1.4839733667953645	-9.15361472345348	4.071651441913087e-15	3.0332408841073757e-13	-1.1758224388499996	-3.6286759313478174	7.90799480422405e-4	0.012438366664951971
STEAP4	-1.753600822393819	-7.555037778213047	1.4715438755413546e-11	3.617004963237411e-10	-2.0260323745999984	-4.281815116738152	1.1092239061168264e-4	0.0033794044299382806
STGC3	-0.15712423552123558	-4.231735746615489	4.8998974023353686e-5	1.9580776111271836e-4	-0.09906947889999948	-0.30570163589764426	0.7613991946787231	0.8847132461859015
STH	-0.1293397181467183	-3.704662745139695	3.363108590858407e-4	0.0010698698621957141	0.5329084749500002	1.3817903396648765	0.17461848844910882	0.38826126896450996
STIL	1.1268693938223922	8.793060070489588	2.6445686212636606e-14	1.5381631341804388e-12	1.2796873315999995	4.913951900085292	1.520064480880918e-5	9.556636604798443e-4
STIM1	0.06139869111969086	1.0372517416893452	0.30194807282720443	0.3853491597659242	0.23446447799999934	1.876738930337356	0.06777856559844803	0.2169358928774194
STIM2	0.032633413127413156	0.40164809539891216	0.6887410736010553	0.7522309872994806	-0.020512889599999442	-0.1642047386701524	0.8703875395929656	0.9405166235540102
STIP1	0.561443996138995	5.620547595992871	1.5174191097654624e-7	1.1602255850519545e-6	0.6628685314999992	3.6509918557684107	7.409329819281144e-4	0.011886073123806984
STK10	0.0725028416988418	0.8235306395648488	0.4120311283719914	0.49766313911582055	-0.2256012653500007	-1.312661579659339	0.1966943864125597	0.41829044751514427
STK11	0.0035488918918915664	0.09120472739575827	0.9274997963882539	0.9459819519333125	-0.1633262687000001	-1.2063794848573774	0.23467794098121184	0.4634543123163233
STK11IP	0.2603426370656367	5.608538232955123	1.601076480348818e-7	1.2164937714644723e-6	-0.2325160784999995	-1.166618220798175	0.25019486762363824	0.4817214511787044
STK16	0.04832558687258688	0.8621183974508976	0.3905431000173536	0.47623095771497803	-0.1628398855500006	-1.0814379912685044	0.28590602415574295	0.519342624301652
STK17A	0.5293175135135123	3.907212732131973	1.6360486040514354e-4	5.65263108067517e-4	0.5145040162499992	2.3082784144007635	0.026173214329282157	0.1187869666815929
STK17B	-0.33850844787644785	-2.1173116486416124	0.036541606713340793	0.06434268826576836	0.3318074396000003	1.1172919673455879	0.2704603338238576	0.5025632183649292
STK19	0.2596821467181475	4.231710432929049	4.900369840930624e-5	1.9580776111271836e-4	0.030832743850000312	0.23122475471113313	0.8183055487738365	0.9152900299877942
STK24	0.3605952586872578	4.718827821794844	7.185934762428178e-6	3.5852210753922054e-5	0.295809509	2.562527624710483	0.01421422185177564	0.08004192802010757
STK24-AS1	0.1713249768339767	3.9539561736330215	1.380495586798244e-4	4.867874939150948e-4	0.1753607264500004	0.41533466289242904	0.680091334259004	0.8375028596875542
STK25	0.3208065791505787	5.812401989489444	6.390251797393517e-8	5.43371672795767e-7	0.056562486600000565	0.2726832802560152	0.7864835998307689	0.8993049698863917
STK26	0.5757761119691117	2.6917980108613975	0.008245081493019722	0.017689639778839927	-0.061357935750000286	-0.20433090354237107	0.8391192891482906	0.9254391551836729
STK3	0.1595125984555985	1.3922859623638522	0.16671170757198475	0.23428385391907644	0.19764935970000042	1.1326174635401038	0.2640424750196352	0.4955069107791784
STK31	0.11721906563706559	1.0385687970043174	0.3013376820674644	0.3846838759841437	-0.9473685578999991	-2.6226554627281855	0.01224187956524664	0.07311850801285287
STK32A	-0.005351857142857289	-0.12305264112494532	0.9022953744796101	0.9265746721925581	-0.5650456832499999	-1.736591008039184	0.09006877045628339	0.25914445735820574
STK32B	0.08118779536679524	1.380392857362884	0.17033182202638722	0.2386159276494076	-0.8127681126999983	-1.3710040591800239	0.17793098690757372	0.39179398301452084
STK32C	-0.19918983783783767	-4.0699968133903415	9.005001487448971e-5	3.3519130280026943e-4	0.3426741598000005	0.9698686398628777	0.3378743491773947	0.5728941996239045
STK33	-0.1151384749034747	-1.931086890943755	0.05610809172620201	0.09296361636987374	-0.7851823283499998	-1.1478617172654668	0.2577674636312826	0.4886036629811163
STK35	0.302277401544401	2.9394683044933285	0.004025742069140417	0.009443757924081904	0.0950922200000017	0.8677577264349049	0.3906447524543655	0.6208383112761756
STK36	0.2340287220077224	3.896889632916295	1.6982792606536922e-4	5.849060917827702e-4	0.09407200019999946	0.5655959285546286	0.5747918961344188	0.7663889166484906
STK38	0.1740032509652504	2.4130068130829745	0.017514765304001544	0.034060315542458926	0.002598264350000819	0.017285647556415186	0.9862936953555205	0.9944543075120533
STK38L	-0.12604804633204578	-1.1651590603805275	0.24653575148559312	0.32575424904732475	-0.15324411614999991	-0.7478451509425655	0.4588783937175822	0.6789539993564526
STK39	1.180358092664091	4.909359919964367	3.280409937406964e-6	1.7804081179743935e-5	1.0858331451499998	2.887937620377726	0.0061995338746011295	0.04674470030301504
STK4	0.24547133590733494	3.7118191033894763	3.2799860591618146e-4	0.0010462733843306185	0.10418373399999971	0.9206817826153485	0.3626737121352047	0.5961793440699091
STK4-AS1	0.054917270270270165	1.6167056017701549	0.10887522950612734	0.16321155450670444	-1.139837261250001	-3.5488939245869013	9.968391150886905e-4	0.014442237037922204
STK40	-0.41032162162162095	-5.2295976097354195	8.44745068750587e-7	5.320133028526786e-6	-0.09477263064999925	-0.45231887765568846	0.6534551626875558	0.8202582808406351
STKLD1	-0.10289404633204637	-2.4439137266523994	0.016157174782705692	0.031766722979771955	-0.05085296560000004	-0.1511736317599964	0.8805899742781632	0.9453424325357984
STMN1	1.2924863050193034	10.0856688843232	3.1412178420576805e-17	5.014591036838142e-15	1.1917387541999998	4.815977282120688	2.076754311379222e-5	0.001176448868110214
STMN2	-0.2163160308880309	-1.4695859336300432	0.1445970057224703	0.20775552612159157	-0.6192744612000004	-1.1432112699782535	0.25967025818851014	0.490671223625318
STMN3	0.17907159459459437	1.2389533437252795	0.21806341718970634	0.29344469620338276	-0.7266596572999989	-1.970370802426139	0.055665484780387874	0.19087189319479467
STMN4	-0.17531286872586824	-4.776407777118244	5.68046450133921e-6	2.9047283567849518e-5	0.6388627232999998	1.822539990724011	0.0757693176460549	0.23325926503745154
STOM	-0.8203688223938213	-7.2146048392312405	8.025474451849133e-11	1.55595495321813e-9	-0.4693859694999992	-3.937365261209509	3.169603942577253e-4	0.006782081639890219
STOML1	0.238272285714285	3.277876860965365	0.0014095647969240396	0.0037901437611234405	0.11542945085000005	0.780465650618522	0.4396591936260382	0.6625932719015512
STOML2	0.41168030115830034	5.052223669173047	1.8013677774098427e-6	1.0382923492844809e-5	0.22358597319999995	1.6025155241895435	0.11682106367365926	0.30558063950133596
STOML3	0.011555498069498116	0.3750894863929645	0.7083335597228699	0.769034733711898	-0.5775638967999996	-1.6058688383851096	0.11608047048019195	0.30436176689487626
STON1	-0.28766454826254806	-2.168836578472843	0.0323008316711923	0.05785426029999556	-0.16907638444999995	-0.4521423729139693	0.6535812353598478	0.8202949811206306
STON1-GTF2A1L	0.00120624710424723	0.04144451358062073	0.9670184695887307	0.9757202453250922	-0.6419153250000003	-1.5810685136754699	0.12164919780455141	0.31323804448892123
STON2	0.18305279922779888	1.331665347881836	0.18578934090270488	0.2567809602043674	-0.40571522665000076	-1.740743171327076	0.08932946711870922	0.2577508818455076
STOX1	0.12322496525096541	1.3841187070742662	0.16919134984604017	0.2372474333269459	0.15068730345000012	0.2616184069694304	0.7949429010812799	0.9036048888773568
STOX2	0.3181846602316596	1.8087834614351375	0.07328222536621097	0.11681871965346528	0.10939143125000098	0.44666270185266915	0.6575003068789732	0.8229819998583523
STPG1	-0.01722616988416973	-0.40709461605719355	0.6847486417376032	0.7489233849725015	0.9540633174500001	1.9356074313653138	0.059925229303042137	0.20097957339332032
STPG2	-0.15807586486486466	-3.502831679551653	6.721512836341624e-4	0.0019838950980860157	-0.6054436162000004	-1.228853266751805	0.22622629637232178	0.4538087370828068
STPG3	-0.06663924710424672	-1.8620859750416856	0.06532435241254826	0.10580006239521722	0.09545193425000034	0.20876794550870084	0.8356768836083489	0.9241704567608662
STRA13	0.5054557683397675	4.160773021445493	6.411334969014868e-5	2.4746208588084e-4	0.3194030036500007	1.3366322225238578	0.1888106719630011	0.40729339417562405
STRA6	0.19683833204633158	2.8550995354419055	0.005164803522333937	0.01172755438636014	0.49320867975000005	0.988513487154827	0.3287761690300779	0.5635102281229016
STRADA	0.22669868339768343	4.38276900349973	2.739044826909255e-5	1.177053380477223e-4	0.12572123485000047	1.2461733043405456	0.21986811659902827	0.4457400876401363
STRADB	-0.6431290733590727	-8.077321800817431	1.0477450717240964e-12	3.670144693271219e-11	-0.5421854312499989	-4.665842016864039	3.3416656460795635e-5	0.001594210352262655
