analysis_role	injury_set	injury_gene_file	n_input_genes	n_overlap_genes	sample_id	tissue	HBV_INJURY	E2F	G2M	CIBERSORTx_PC1	CIBERSORTx_PC2	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428745	tumor	-0.26980280732923223	0.3427778714870201	0.4274819372121209	-3.5318251756940713	1.2783777597134933	0.0273225873827535	0	0.058578635878979	0.121299789619945	0	0.376521647444464	0	0.0185688047307112	0.0358452114408164	0	0.044065310491773	0	0.0752192804173095	0.0457972513276565	0.0335090466650347	0.0832163964668169	0	0.0534045692323576	0	0.0100972134501289	0	0.0165542554512537
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428746	tumor	-0.27507767197421024	0.13619505875259375	-0.13350715769176302	-0.06648255205051763	0.4699089089777721	0	0.0890490391343327	0.0767177943350721	0.112988664922653	0	0.0600365132163587	0	0.0583981558318657	0.0421092469459934	0	0	0.0634332319810096	0.00691699001375955	0.0154537158340165	0.0307576747304107	0.351638579747149	0.0277285801145671	0	0	0.0411233485844424	0	0.0236484646083702
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428747	tumor	-0.03648164399035871	0.4422314712972772	0.41339656419153126	-4.795487544760355	0.6091396592973735	0.0625423569064685	0	0.0639239328806287	0	0	0.368910803584629	0	0.0620386378322703	0.0714472507187529	0	0.0597150673783254	0.0189892308863469	0.0671429089761316	0.0339580105661594	0.042848099811257	0.0938287386808948	0.00181485602996007	0.0454423620755171	0	0.00453221748473776	0	0.00286552618792064
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428748	tumor	0.03636931706904836	0.007542862070225254	-0.12023955589270519	-0.454823756639775	-0.5605609011262961	0.0318879334350145	0	0.142035874618594	0.151210890652897	0	0.0358781120436108	0	0.0785154824490306	0.0159021319234829	0	0	0.0435916687874495	0.0277266900353973	0	0.220337227300396	0.183382689174491	0	0.0375851012211351	0.00120894704651058	0	0	0.0307372513119899
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428749	tumor	1.8081866627381755	-0.4561730942581188	-0.31823647921034054	1.620329322374351	2.9620438428020592	0	0.0189541801020644	0.0141919804730918	0.0183716163933674	0	0.065260371291977	0	0.0114314763274372	0	0.0227730838147476	0	0.0105888677181348	0	0.43003871762977	0.00339796508858849	0.318591729593211	0	0	0	0.0681354853008789	0.00600772031615417	0.0122568059505772
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428750	tumor	-0.9794766836520556	0.2773781516583492	0.18254841808189687	-1.1801358342831099	-0.5484467799453902	0.052729769398913	0	0.0696870517625992	0.137798992119032	0	0	0	0.220071553474422	0.00702687928182911	0	0.0117118114234923	0.0568175769131795	0.0478206476950683	0	0.00636344756828872	0.314446315694134	0	0.0201479171916627	0.0025096012245237	0.0528684362528546	0	0
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428751	tumor	0.08324231252041026	-0.15040923821479557	-0.1212624469590707	-3.2214877480992192	1.3624065676686956	0.0446885994875472	0	0.0176711566391137	0.0402345112800885	0	0.185468203743722	0	0.0113352314710507	0.0855131559783949	0	0.0376302665586912	0.0424094929391221	0.0297077299584625	0	0.0889902064751647	0.279083440370183	0.00588734469621676	0.0393724966592027	0	0.0671996929649021	0	0.0248084707781379
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428752	tumor	0.5005902984375508	0.4401426598602687	0.47272299584332833	-0.5400883928989684	1.1913228973289693	0.00692010672886003	0.0479402113738566	0.0738651742904066	0.0412081772095811	0	0.143565618412763	0	0.0991539694221395	0.0106577370616958	0	0	0.0754521580487835	0	0.11918300623935	0.066072363731829	0.108057024406699	0.026651864740126	0	0	0.014203964840798	0	0.167068623493112
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428753	tumor	-0.727438833468336	-0.18057835208081735	-0.30332065070135156	-1.4155871477492092	-1.7667596729065786	0.0456425686195698	0	0.0618023714794633	0.122898430318318	0	0.0287967451421468	0	0.0216220022326932	0.119103067639636	0	0.0504355986394502	0.0405411223946407	0.050131532371577	0	0.150586594402022	0.243088546724806	0	0	0.0591572619624822	0	0	0.0061941580731943
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428754	tumor	-0.4198485068544431	0.27134497564373866	0.23047795912917063	-1.6888059154910318	-0.6111047367405148	0.0836921570810846	0	0.0551068456396291	0.12328607572816	0	0.118977674141109	0	0.0649163256055108	0.119368687603042	0	0	0.0776593688782643	0.0558109129104996	0	0.0689995936739959	0.128985383562985	0	0.07566994684816	0.00804751641517882	0	0	0.0194795119123803
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428755	tumor	-0.29796504914109384	-0.6173212927157766	-0.559995524520643	1.042348423017942	-3.7871320333230774	0.0081780291041159	0.0484429462587153	0.133182336981832	0.0850705906427609	0	0.256764118360496	0	0	0	0	0.0177438357353819	0.0753506348429182	0.0701436237990772	0	0.095291807979653	0.130746339014208	0.020017020238153	0	0.0590687170426882	0	0	0
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428756	tumor	-0.2263672358816706	0.2856978943872766	0.3367990366441542	1.8683613568500737	-2.0572629972160748	0	0.0474793988976992	0.107171126731431	0.140920393532121	0	0.158305424023872	0	0.0604930450121821	0	0	0	0.0622746491932637	0.0249737867771309	0	0.0527628643700125	0.266118190513193	0.00115430349282625	0	0.0681931084204842	0	0	0.0101537090357837
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428757	tumor	0.5103568404270514	0.518287246312822	0.5017708719485715	1.389365158410732	2.7732821566657924	0.0125151399900482	0	0.0811885677253354	0.0330669981028622	0	0.261032055851658	0	0.0205245985368466	0	0.00970856997626066	0	0.0345949167540149	0	0.176867693352698	0.0528691570976797	0.19213057160447	0.0605038705292727	0	0	0.0412290043193946	0.0176130967406498	0.00615575941880907
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428758	tumor	-0.6069593383098317	0.23461791888715594	0.08458235240438289	-0.9744485097590186	1.3299507831392405	0.0967288560532471	0	0.0513301362651267	0.1654179536513	0	0.0210752732176768	0	0.09091751160708	0.0654650935429761	0	0	0.0835693251667061	0.0237270392711385	0	0.017747290987169	0.312851971093195	0	0.0479215364748296	0	0.00378436178223077	0	0.0194636508873244
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428759	tumor	-0.3453269986937642	-0.14043133232537608	-0.2877171393205646	-0.5107590854255979	-1.190558445613627	0.0223498657759439	0	0.0373863764381836	0.0596949418229626	0	0.129459639013308	0	0.102328895676815	0.0186021382081069	0	0	0.0925726115022354	0.00283144284107415	0	0.0507562825417581	0.368786981375128	0.00922859429112595	0	0.0593279228656363	0	0	0.0466743076477223
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428760	tumor	0.32983269473038673	0.0742691849627955	-0.1475899023402138	-1.612763607348094	1.5561860498779794	0.0441222080532749	0	0.0251615030717085	0.0998206611778953	0	0.083240346447845	0	0.0282925168514714	0.0258731242830381	0	0	0.0632333876195102	0.0398578041101179	0	0.0196679131957867	0.410803289580728	0.01130934343962	0.0352168327554413	0	0.0939497752520991	0	0.0194512941614636
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428761	tumor	-0.2897114712708403	0.5382169555474972	0.45838917184981054	0.6859215554952902	-0.3874768725609681	0.0608456537382781	0	0.0409488205334019	0.163604053070849	0	0.155000105975158	0	0.145538880796361	0.00593123432834081	0	0	0.0705916008444252	0.0363234390045716	0	0.0780953543516213	0.233271453326791	0	0	0	0	0	0.00984940403020254
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428762	tumor	0.24600431841744425	0.5688052786775006	0.5134208005152779	-0.15155399571612782	-0.28436106092529223	0.0175278720087404	0	0.0618120475024816	0.0641397492755911	0	0.146136895126604	0	0.0472717525347324	0.0167813540251045	0	0	0.0779230047487652	0.0568015194678575	0.148297439570923	0.0831579774292299	0.210226485358853	0	0	0	0.0699239029511177	0	0
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428763	tumor	0.4467769340475378	0.4080502237955054	0.45914538484110917	-0.3736203122761519	-2.10089298583669	0	0.0786621595582673	0.164606856571828	0.0783610219792315	0	0.252812924373745	0	0.0566933639201047	0.0380529260404194	0	0	0.0720079737767801	0.0457051653361693	0.0257253818775338	0.0599578445131099	0.104000856680222	0.0104450972702354	0	0.00937389481785825	0	0	0.00359453328449629
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428764	tumor	0.46202302448666915	-0.5039003641517356	-0.39685943613543584	4.258287499910842	-5.208433027495733	0	0.0775826603912007	0.243592327499923	0.0642420371578926	0.0282786181995869	0.215869459235188	0	0.00451330503624095	0	0	0	0.0602156306046449	0.0354820632456884	0	0.129960527066593	0.0975156861867327	0.0133724617153659	0	0.0293752236609429	0	0	0
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428765	tumor	-0.27979944777844107	0.5776296692544958	0.506711625636399	-0.777720976784628	-0.6743423338825795	0.0326851597045659	0.00519465248980636	0.0919249815299296	0.0900929047468942	0	0.231069601321815	0	0.0502033848560245	0.0197443153743368	0	0	0.0748969169342742	0.0368251661257859	0.0275342557870589	0.0540592509986008	0.224155516647813	0.0509698599659748	0	0	0	0	0.0106440335171191
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428766	tumor	0.098491722378504315	0.3442178038898897	0.29800847306274025	-0.6852719426933813	0.7143826969824658	0.00160625170201625	6.9713729537237e-4	0.0966873238378998	0.160101573255184	0	0.0917589368516801	0	0.0870084427174042	0.0176650801735238	0	0	0.090894996806011	0.00792792338520953	0.0346375437357381	0.0573957274236715	0.209134795943896	0.0634401576022267	0	0	0.0424899108195214	0	0.038554198450645
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428767	tumor	0.021508577267305144	0.642395342605838	0.6045427026492609	0.19736291101730735	-1.9260265464957695	0	0.131784605181754	0.14076034188233	0.168009682043961	0	0.100886901156512	0	0.0799004815130464	0.0121074477019319	0	0	0.0981819910761999	0.0214327818734207	0.00961049232717717	0.0820158498155572	0.104847380465301	0	0	0.0384707783032345	0	0	0.0119912666595741
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428768	tumor	-0.10539374230709507	0.6307177001358409	0.5038103153875302	-3.17600470081888	-0.13740799628395417	0.00609447660707334	0.0501643355205815	0.131546449793065	0.0905545862873947	0	0.298248834512108	0	0.0377604765542029	0.032299062321724	0	0.060287390920103	0	0.0696372192428043	0.0110597446800215	0.024705143409396	0.118850977396569	0.00503544104630994	0.0464999693384567	0	0.0172558923701905	0	0
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428769	tumor	-0.333613910125569	-0.18531885221785507	-0.18293517092856781	-1.0880751061540128	0.788074640485444	0	0.0568672496283205	0.0690692770533037	0.134234532875196	0	0.342509773626268	0	0.0614830788609649	0.0243655470610095	0	0	0	0.0715983820483	0.0101513632387137	0.0573520254423383	0.110460951876404	0	0.0253926358719187	0	0.0349090373685117	0	0.00160614504875193
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428770	tumor	0.5193397140929753	0.47898149276339	0.45224223493811544	2.4074193618148345	-1.498952576400741	0.00964398222524558	0	0.13435013452354	0.124501487993221	0	0.292912829459586	0	0	0	0	0	0.057505831936941	0.0215031005364631	0.0600115622771803	0.130396012751261	0.150275540924558	0.0164501487961678	0	0	0.00244936857583662	0	0
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428771	tumor	-0.2676734193218552	0.09070649658945829	0.10152077692068379	-2.9357597665641704	-1.5554874766112188	0.0861890859851824	0	0.0989199208079646	0.0480066198254997	0	0.321557479953395	0	0.00680342221724556	0.0448840973413166	0	0.0799693479053004	0	0.0676053778763194	0.0356613498491683	0.0804687643005776	0.0893405685110042	0.0194225304688645	0	0.00873531791819694	0	0	0.0124361170399648
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428772	tumor	-0.366391314655734	0.3180504013163832	0.2962364536480098	-0.3440079794796155	-1.465746080351593	0.04652523556709	0	0.0773284153602106	0.0869535297315902	0	0.0730299396143482	0	0.129364273431958	0.013977410651614	0	0	0.117856485285971	0.0240434981020728	0	0.0372320070735136	0.322097718682982	0.00679536796359406	0	0.0498948217000815	0	0	0.0149012968349742
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428773	tumor	0.1550913642588741	0.5070524061050893	0.35833268539029317	0.8980363237903312	1.516289192855841	0	0.0115106455825893	0.0541376931319836	0.085215377654912	0	0.128393879660743	0	0.129149003526972	0	0	0	0.108602892684904	0	0.0543042316446947	0.0572984642549811	0.254015855681516	0.0141846523604355	0.00260177222343793	0	0.0742288232638925	0	0.0263567083289387
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428774	tumor	0.6929211262832986	0.1300719411127686	0.1305870324793454	1.8349790441323697	-0.2597896675412085	0	0.0406830860224492	0.0919971290062736	0.0491663042850494	0	0.14005645925945	0	0	0	0	0	0.0495328936440033	0.0639378345364755	0.197238960982738	0.0307872366480827	0.231366859545014	0.0234126989497603	0	0	0.0174205619125359	0	0.064399975208169
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428775	tumor	-0.14576336517790156	0.366627712324814	0.2998667530039089	0.2737026899658989	-2.7991081789482095	0	0.0551174121834635	0.0903383698407833	0.145485131657581	0	0.142551724282505	0	0	0.0510618455222654	0	0	0.118727592468497	0.0383616315855597	0.0539085811305409	0.0606397438171495	0.117771124431861	0.0181508602600665	0	0.103038271607323	0	0	0.00484771121240467
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428776	tumor	-0.17732051263051082	0.5658399539498107	0.5443643010659164	0.27493896516614497	0.5167145690981116	0	0	0.0833278616494863	0.0259332479465443	0	0.200440685811564	0	0.142786514051998	0.0167918524724344	0	0	0.109169750874238	0.0177908594620566	0.00921345648247592	0.0412745671470559	0.284862554919839	0.00139844520916026	0	0	0.00919360727692264	0	0.0578165966962247
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428777	tumor	-0.6166256361988467	0.39632895184967337	0.2210582714413014	-2.1300503632264745	-2.4383926797588518	0.0168970734857044	0.00868834009906213	0.061870190046818103	0.0648049511979658	0	0.290290963080397	0	0.0330059260578595	0.0463282651138855	0	0	0.078043940805275	0.0699335997712182	0.0746511449256618	0.11947974470554	0.0175075670763677	0.0226278524564262	0	0.0955438666018063	0	0	3.2657457601249e-4
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428778	tumor	-0.1121921679745028	0.5500864414284677	0.4629608324892646	-3.0986227828665966	-0.8490265921778302	0.0752899548962249	0	0.0526392494416478	0.0799135031733745	0	0.223081918916449	0	0.0632063638380414	0.0376520072611571	0	0	0.0818312455244029	0.0664540742689917	0.0463440971854607	0.0207949641832339	0.128994582079672	0.00229228610780748	0.0399959725636325	0.0707786241984009	0	0	0.010731156361504
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428779	tumor	-0.24434435917893096	0.34090933132981954	0.24494533431771132	1.1760662844792522	1.088028044131147	0	0	0.068004523088633	0.099072183526285	0	0.29229267889908	0	0.0588359333505216	0.00259788894902968	0	0	0.0915483924715	0	0.0386801885021359	0.0408863605114077	0.199873608370859	0.0235940223072018	0	0	0.0273253234494535	0	0.0572888965738924
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428780	tumor	1.4071152341080673	0.42076634528167206	0.41832393661209927	0.9717039801728107	2.5483103200339183	0	0	0.0905697135181207	0.0644880185993964	0	0.172773121228408	0	0.00374234869931606	0	0.00955703686467887	0.00652609322441199	0.00657894086918497	0.0567441348812965	0	0.0134794348159115	0.497984123085133	0	0.00947241655711427	0	0.0329016709776686	0.00575949926630364	0.0294234474130545
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428781	tumor	0.816199208063097	0.44631431502820784	0.4310825843468562	1.0544572550353724	0.821273236387626	0	0.0272383057633008	0.145458818395446	0.248376291617011	0	0.0563560583408139	0	0.0948651316083057	0.0243073292219072	0.00553466988799859	0	0.0477787390136063	0	0.105788641937877	0.115231344174913	0.101635719608544	0.0155943183392937	0	0	0.00120255912083962	0	0.0106320729701423
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428782	tumor	-0.05215008888340925	-0.018330843274196706	0.05106728047832121	2.11162557818317	-0.5465634981745153	0	0.14658448837165	0.126340455618126	0.107006044452935	0	0.19711517158696	0	0	0	0	0.0108900007501506	0.0500393924825551	0.0361180652902178	0	0.0561308502808478	0.213011365435022	0.0016978196394757	0	0	0.0393815179438569	0	0.0156848281482031
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428783	tumor	0.040296883490756594	0.6169439474914608	0.6202431665920217	-2.4614053979603345	-1.706889712861169	0.0413065283659486	0	0.063622244282098	0.0338835430019337	0	0.292070594194135	0	0.00377814540054736	0.0829109653530868	0	0.0022060986086362	0.0548314286498508	0.029645861392137	0.04218775352793	0.0844842718536196	0.201973873110975	0.0160735790690209	0	0.0402702239529956	0	0	0.0107548892370847
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428784	tumor	-0.06874146006661001	0.5507680818076617	0.4566166719924957	-4.526589765199704	-1.0901665173618706	0.0738839370970437	0	0.0382364651671115	0.0392630983835118	0	0.297503516049056	0	0.0226834766069276	0.0799264499796651	0	0.0248886503240429	0.0814270180860085	0.0747556121765048	0.0250942713355702	0.0214015298562079	0.104449313866307	0.00201841125276111	0.0484373625728992	0.0621531999670624	0	0	0.00387768727932003
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428785	tumor	-0.17471026616222976	-0.6013688224667716	-0.5815627893955646	1.28462007885019	0.22512920598518035	0	0.059045583658881	0.177917507355862	0.140868506159304	0	0.0619121529483446	0	0.0342253957233416	0.00811239470076609	0	0	0.0378322596211381	0.0279945749507171	0	0.053238234092052	0.281440351580065	0.022110098406186	0	0	0.0618288460779186	0	0.0334740947254243
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428786	non_tumor	-0.08304845756126296	-0.4963436788653651	-0.4872949993390799	0.48862743136664855	0.9350674454944459	0.058567811247173	0	0.137338906782991	0.117792521525457	0	0.0734273247146544	0	0.0167792810821843	0	0	0.0554754158726025	0	0.0407081786294854	0	0.0184897892562728	0.372717170421001	0	0	0	0.0667953792487025	0	0.0419082212194757
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428787	non_tumor	-0.055241672022486886	-0.5580739544581109	-0.4844078699583624	-0.6692749597771318	1.2444398700524582	0.015190880550707	0.00164296976673678	0.16780917905594	0.141478647276819	0	0.0246342351114267	0	0.0478358810938887	0.00597706912654924	0	0	0.0448042158793821	0.0289934968103848	0	0.0467523854644827	0.298359917798648	0.0174132478892608	0.0154579957447266	0	0.0778205021603756	0	0.065829376270672
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428788	non_tumor	0.5549856396939138	-0.23815330434651072	-0.09237735440832617	1.8458138553163301	-0.7110862501545864	0	0.0272488520158623	0.155513434896729	0.0612773894904373	0	0.107884423604203	0	0.0445101259036935	0	0	0	0.0907528974211542	0.0191623533018569	0	0.121475368027453	0.313201635759016	0.0177890744503521	0	0.00259923489211095	0.0114514786980441	0	0.0271337315390877
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428789	non_tumor	0.8849260586036922	0.5991874925962934	0.5674697353920773	0.25921738372833075	2.0052987159425495	0.0155076086423122	0	0.267504411404405	0.0605927851887093	0	0.0842837173255163	0	0.0693433062255316	0	0.0582420206380209	0	0.0632050986945582	0.00374337179630552	0.137628143296825	0.0455937395820147	0.129044626833886	0	0.00646481450344058	0	0.0461916883956333	0	0.0126546674728409
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428790	non_tumor	0.6083339243457605	-0.3113830796631288	-0.21748267288052614	2.7327653620982257	-3.449361425676595	0	0.0632372126415157	0.251407220935121	0.122176320203769	0	0.181141113802931	0	0.0134282146152208	0	0	0	0.0994104652927225	0.0213463739112927	0	0.128462788938843	0.0747108720045703	0.0219344292534002	0	0.0227449884006146	0	0	0
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428791	non_tumor	-0.44702231932709147	-0.44520541311501655	-0.4032383772933529	0.04250070287528341	0.5727670471482003	0.0173138743597023	0.00258995010463193	0.139887911429077	0.143941770583321	0	0.136058309747669	0	0.0630007901414309	0.0273270151227254	0	0	0.0429856841029741	0.0152302675447886	0	0.122117808105671	0.174241862720494	0.019631154152184	0	0	0.054638590312209	0	0.0410350115731223
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428792	non_tumor	-0.18319608683500618	-0.43954113339027834	-0.3896796017040383	0.9137918010520277	1.002481340596223	0.0115028654649963	0	0.212095513322406	0.0892484245921872	0	0.156661567255673	0	0.00332034707236768	0.0114961111243273	0.0293161175416111	0	0.0793394550544418	0.0137357294647637	0	0.0439101464381232	0.235759058629565	0.0173744353074861	0	0	0.0920807581168348	0	0.00415947061521636
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428793	non_tumor	-0.6928057809288147	-0.5086400506144015	-0.4610138598515295	0.2848285246991201	0.8085126173955481	0	0.0822107843400602	0.102896793577361	0.113422480283389	0	0.139377613945115	0	0.0654962352169901	7.965846747193e-4	0	0	0.0808551221946859	0.051753737668996	0	0.0254712505869422	0.219623573844344	0.00256260504920867	0.00206493791700207	0	0.0818149471785617	0	0.0316533335226256
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428794	non_tumor	-0.6626724060236483	-0.5012184791735649	-0.49539811490650537	-0.23405317822001018	-1.4021869979533812	0.0201543740614246	0.0525482632877127	0.122175059459532	0.132706756065915	0	0.103773233073959	0	0.0980072675088411	0	0	0.0193652119827501	0.040267238328939	0.0253458093169593	0	0.0536516754813464	0.275973323646751	3.3835885950878e-4	0	0.00547447993937396	0	0	0.0502189489869869
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428795	non_tumor	-0.4261663312093739	-0.5050709606869396	-0.5293667131360377	2.759972691109669	0.4268387553261108	0	0.0410106928681461	0.146601117450505	0.112132646833514	0	0.194598569014734	0	0.0145029056495796	0	0	0	0.0526619856457119	0.0197355492558581	0	0.0274500337869693	0.280577607942269	0	0	0	0.074891233215186	0	0.0358376583375275
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428796	non_tumor	-0.2546748584448453	-0.5993453746970165	-0.5837021340982519	1.8356916605412072	1.190731812266666	0.00653856891557586	0	0.189275926624782	0.119871402959663	0	0.139057695821022	0	0.0293521152617873	0	0.0107294997837514	0	0.0502745872691297	0.0212977825085602	0	0.0594710487126072	0.268797547384063	0.0234691471559094	0	0	0.0495126291296324	0	0.0323520484735167
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428797	non_tumor	0.35112117685835825	-0.41835936540013713	-0.42634318200943633	1.6941577283958726	-2.062406052319811	0.0108023463977194	0	0.321042866238172	0.138932131989715	0	0.158051672187219	0	0	0.017531564975243	0.00352523218981308	0	0.0561271241800222	0.0193862777718573	0	0.109532291227841	0.139239691497861	0.00101426345461203	0	0.0235043070782349	0	0	0.00131023081169088
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428798	non_tumor	-0.4147932250380198	-0.5621033546882598	-0.5358215759750808	-0.2754514337954009	0.21757918568810938	0	0.0578063094301526	0.1233907492507	0.153653752667334	0	0.0184264335361263	0	0.0635891754265462	0.0334898025258835	0	0.0542815875508251	0.024049687363261	0.00788850083209167	0	0.0697273214098925	0.277292939427359	0.0341621617273613	0	0	0.0441171814476633	0	0.0381243974048031
topN_sensitivity	HBV_INJURY_TOP_500	results/tables/HBV_INJURY_TOP_500_gene_set.tsv	500	500	GSM3428799	non_tumor	-0.11061404725677226	-0.501261771958452	-0.48394658840447047	-0.07960609046713643	1.389234239890438	0.0322029326483549	0.0101674966248019	0.162669817303249	0.0493456093568499	0	0.173053611106367	0	0.0536555318673766	0.0252804516789121	0	0	0.0992134803693969	0.0423588939425231	0	0.132202378302177	0.0808513182955256	0.0193254706188326	0	0	0.0840174290014864	0.00515415362751875	0.0305014252566282
