injury_set	rank	gene	beta_injury_index	t	p_value	FDR	selection_rule
HBV_INJURY_EXTENDED_7792	86	CCR5	0.4790083307374656	7.683558100282017	3.2370646228543106e-12	7.971791004179289e-10	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	87	PLEKHO2	0.23087473232558622	7.68280827548225	3.2501470985438933e-12	7.971791004179289e-10	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	88	RMI2	0.4177553300192896	7.681959411352561	3.265020832662967e-12	7.971791004179289e-10	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	89	GTPBP2	0.2105483495154002	7.6808600898924295	3.2843834067702436e-12	7.971791004179289e-10	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	90	FHOD1	0.24358366308080853	7.68007859627977	3.2982172131482374e-12	7.971791004179289e-10	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	91	CD74	0.4962026984170969	7.666804963318357	3.5422058610506266e-12	8.467429021476295e-10	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	92	DTL	0.7552763068398867	7.663154352279843	3.6123919538140757e-12	8.54134371427365e-10	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	93	PTPN6	0.25138466508499285	7.65369137025583	3.8008109775914894e-12	8.890219483392222e-10	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	94	STK10	0.342967858238762	7.649382795499514	3.8897971746312946e-12	8.98774347235052e-10	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	95	CD69	0.582821337832169	7.647698623476829	3.925139658315172e-12	8.98774347235052e-10	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	96	CSF2RB	0.5378818427082065	7.639131119248127	4.109918703130242e-12	9.168285517175037e-10	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	97	GPR176	0.31865825404243775	7.638926096833121	4.114444571796673e-12	9.168285517175037e-10	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	98	LOC100506098	0.41960429342763783	7.6382038349830905	4.130427898143491e-12	9.168285517175037e-10	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	99	MARCH1	0.4064922844007126	7.622567710429113	4.49194291836389e-12	9.87002366698684e-10	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	100	SMCR8	0.16476412674849858	7.607929735926492	4.858736568671342e-12	1.056920965783077e-9	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	101	MIR155	0.7187984896659878	7.593666882539527	5.244650023965117e-12	1.1295729898149822e-9	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	102	IL18BP	0.44748391912028623	7.586149668533336	5.460117464775463e-12	1.15755798652479e-9	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	103	SLC25A36	0.3084380156754656	7.58543637762278	5.481012853953632e-12	1.15755798652479e-9	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
