gene	logFC	AveExpr	t	p_value	FDR	B	dataset
TCEAL7	-1.2338972589499997	4.340705099625	-2.5728845485572096	0.01385498160628196	0.07879409539384352	-3.2934234638100737	GSE41804
TCEAL8	-0.26974459899999964	9.58425085875	-0.8305784355176096	0.4110862670160357	0.6397452830447721	-5.989682180550722	GSE41804
TCEAL9	0.5449451382000001	9.8130304528	1.5900155120256516	0.1196157227160038	0.31031613789400486	-5.113028292845234	GSE41804
TCEANC	0.35565415939999995	6.0101798737	1.2280580462101065	0.2265214570439548	0.453975995532973	-5.594570684924058	GSE41804
TCEANC2	1.4952038989499998	5.642462125975	5.05252874861485	9.757333906439736e-6	7.21874953066667e-4	3.4073317692611944	GSE41804
TCEB1	0.4204063635	12.67102178075	3.3543870615135987	0.001737120971500255	0.02033777852155277	-1.4214917795558542	GSE41804
TCEB2	-0.033671824499999406	12.40484495575	-0.22723028322743619	0.8213889600619425	0.9168191430540917	-6.303527809980548	GSE41804
TCEB3	-0.14045709529999928	10.56391247115	-0.987429821810561	0.32930041747319283	0.5639483531171755	-5.851076753617867	GSE41804
TCEB3-AS1	0.08620349185000081	10.979116279425	0.7037466121810612	0.4856211364419829	0.7013496754298773	-6.084841468812443	GSE41804
TCEB3B	0.10415823515000024	5.428213619625	0.2960452336320187	0.768709745944513	0.8897383794578585	-6.285685117830733	GSE41804
TCERG1	0.0923641633500008	10.029006437725	0.6339777905451403	0.5296634513193078	0.7341204582394985	-6.130645827026338	GSE41804
TCERG1L	-0.5442100406499998	3.690859714125	-1.0997153000912354	0.27795657728805256	0.5108175258847553	-5.737898914724981	GSE41804
TCF12	0.10394094660000061	10.361499748650001	1.0077193954325252	0.3195780193663723	0.5533976003245261	-5.831480228742463	GSE41804
TCF15	0.16399430854999997	4.406105280025	0.49869143527505155	0.620697242065089	0.7982280287698422	-6.206083485583722	GSE41804
TCF19	1.4844472683499996	7.647541800975	4.692734722225618	3.069479952750426e-5	0.0015014119837348742	2.3304932750959093	GSE41804
TCF20	0.16007753170000028	8.7667150359	1.2059683537046906	0.23483468669406	0.46363758755272166	-5.620287764201637	GSE41804
TCF21	-1.1823321475	5.805819472	-3.2051945165061446	0.0026348255219800698	0.026658306781224397	-1.8020602810745006	GSE41804
TCF24	-0.4304226740999997	2.30174077205	-0.7813685293764807	0.4391341412196431	0.6624896220557108	-6.028415039561993	GSE41804
TCF25	-0.036319650499999474	11.95904743475	-0.22740085244147465	0.8212572354160992	0.9167552030587779	-6.303489368020359	GSE41804
TCF3	-0.09698443549999938	12.97823567625	-1.018552812548898	0.31446740529150125	0.5482496644532099	-5.820861888192724	GSE41804
TCF4	0.3181650024999989	10.34337838515	1.512817875168422	0.13809853736848	0.3381043875494142	-5.225040344617308	GSE41804
TCF4-AS1	-0.7883277155500001	5.459612668475	-1.75789768742353	0.0863286031996371	0.25305297202556337	-4.85270628768747	GSE41804
TCF7	-0.011865919749999999	10.018786246925	-0.06372332326386335	0.9495043214344658	0.9772683938568221	-6.327125484052483	GSE41804
TCF7L1	-0.5347366653499999	7.516618907675	-2.2497482383192047	0.029970977186507163	0.129662395062582	-3.9664310514323837	GSE41804
TCF7L2	-0.27104017199999936	11.443233684500001	-1.7413292578311645	0.08922552233789163	0.2575215363819847	-4.879397776274729	GSE41804
TCFL5	0.11477286795000041	7.800987590575	0.5699206590698991	0.5718827025891888	0.7643373972678841	-6.16857472774789	GSE41804
TCHH	-1.1849323585999996	4.38880245515	-3.187860874837232	0.0027639342159225203	0.027453817807745473	-1.8456333681541395	GSE41804
TCHP	0.5750204944999991	8.10177745365	4.3495569002705645	8.994516435121158e-5	0.002981754194905229	1.323303042497928	GSE41804
TCIRG1	-0.3207524898499994	8.995437687725	-1.5129100741190287	0.13807517132139793	0.3380852320750078	-5.224909513654624	GSE41804
TCL1A	-0.5573175752999996	3.82736661365	-1.2227666396668	0.2284927192926154	0.456380702683729	-5.600770403998239	GSE41804
TCL1B	0.4554201049999995	3.5937581449500002	1.1188328194136041	0.2698100971009809	0.5018497840206215	-5.71748650947852	GSE41804
TCL6	-0.16310876284999995	6.4146032945750004	-0.7405616108707656	0.4632354975205377	0.6823376068231485	-6.058794220558155	GSE41804
TCN1	-0.15289543019999954	3.516484207	-0.24021725597024418	0.8113747928228299	0.911523827313692	-6.300518593834095	GSE41804
TCN2	-0.19762965804999996	6.048555715325	-0.4767543683278336	0.6361019536592495	0.8084322153511132	-6.216641257219464	GSE41804
TCOF1	0.3479893249500008	7.681723433575	2.0763240548113413	0.04425840029652574	0.16577951854168374	-4.298991367067613	GSE41804
TCONS_00029157	-0.9879354928499998	4.194262526325	-2.2663961780689488	0.02884362415715106	0.12633469866147645	-3.933417265145131	GSE41804
TCP10	0.5393392972500001	4.007535626225	1.150964097708163	0.25650367333629165	0.4873823030617001	-5.6824364115888715	GSE41804
TCP10L	-0.6576139754499996	8.151162124275	-1.7610166131420564	0.08579217944434467	0.2522221080086462	-4.847657610607817	GSE41804
TCP11	-0.17659599720000005	4.7097826733	-0.49851809772582717	0.6208183019591571	0.7982425568830144	-6.206168747057703	GSE41804
TCP11L1	0.368683156750001	8.315672054525	2.1019038693530905	0.0418321191135933	0.15964457668035	-4.251264909444496	GSE41804
TCP11L2	0.1672117880999993	9.9061778909	1.0639202709772437	0.29367340951663123	0.5272596300111654	-5.775227840523934	GSE41804
TCTA	0.11739629065000041	9.009545578875	0.8153662006950306	0.4196367574170762	0.6469583416441527	-6.001899858361527	GSE41804
TCTE1	-0.1761834838999998	3.57086729665	-0.3838125814742795	0.7031269627671091	0.8513844041788434	-6.25615467455551	GSE41804
TCTE3	0.3237014289000003	8.45313985295	1.9485856652639741	0.0583031937715599	0.1969974175384813	-4.530237504007185	GSE41804
TCTEX1D1	-2.0221888882999997	5.9211875171	-3.378806376873384	0.0016213234250413114	0.01944247434670543	-1.3582881156078654	GSE41804
TCTEX1D2	0.1940359980999995	8.017992693	1.2615261148973576	0.2143441689779076	0.4394146364882126	-5.554784513414363	GSE41804
TCTN1	-0.03173361959999934	7.1129915587	-0.15797382057862053	0.8752632274526796	0.9422013405865657	-6.316757352883822	GSE41804
TCTN2	0.040917981500000276	11.70973334325	0.2715093426233135	0.7873798779575122	0.899754656613009	-6.2925832991893005	GSE41804
TCTN3	0.034356292599998284	9.22358842725	0.25358341461726885	0.8011015819026107	0.9061128697549652	-6.29724744098949	GSE41804
TDG	-0.029187154299999962	10.387733677650001	-0.19515281674165916	0.8462500246072701	0.9285486398628976	-6.310245618540015	GSE41804
TDGF1P3	1.2382168081000011	9.37296304	2.8340296675702223	0.0071381620833722206	0.05104419454293094	-2.7032695970181866	GSE41804
TDH	-0.6660864485999999	3.02220542885	-1.7828559909097963	0.08211380466647718	0.24532641023346766	-4.812092247181088	GSE41804
TDO2	-1.44578107115	12.761353518675	-2.2824522619356338	0.027792379125889034	0.12353241175428364	-3.9014004948167798	GSE41804
TDP1	0.5566244694999996	6.7152797653	2.2600142008832305	0.02927124094052555	0.12780756808094185	-3.9460951785766394	GSE41804
TDP2	0.19230480269999953	10.81197456785	1.4173883235991085	0.16402459841114295	0.3755216614889026	-5.356625910467999	GSE41804
TDRD1	-1.1259507405999991	3.08318547925	-1.9014815324927978	0.06437665592957799	0.2099162432251433	-4.612469700375157	GSE41804
TDRD10	0.026486655999999956	7.6504813648	0.06351402442437919	0.9496699453940995	0.9773194989386598	-6.327138701692254	GSE41804
TDRD12	-0.3116449172999998	4.85272342915	-0.6980731741091497	0.48912418131442903	0.7036899653832035	-6.0887404383285695	GSE41804
TDRD3	0.21674703539999973	8.9684691319	1.7510156299860837	0.08752219358628137	0.255005394733777	-4.863819402979631	GSE41804
TDRD5	0.28794823554999976	2.169669263075	0.6881537059276027	0.49528270839263866	0.7082490636119556	-6.095483432320793	GSE41804
TDRD6	-0.5048408383500004	8.986370136375	-1.6981293846725423	0.09716265818599418	0.2714589395735848	-4.947971636337716	GSE41804
TDRD7	0.21432604340000017	10.03550277745	1.1943547266492731	0.23929425109093586	0.4691860492617964	-5.6336346753334965	GSE41804
TDRD9	-0.3431365735000001	4.4962944719	-0.7754153801484166	0.4426029705592558	0.6649590730420258	-6.032945415542436	GSE41804
TDRG1	-0.19222919990000015	1.3138394638	-0.46188512796444703	0.6466376751909924	0.8159939467449344	-6.223530520047078	GSE41804
TDRKH	1.3989816781999995	6.79963309745	4.84952590244141	1.8665467795745532e-5	0.0010885520669191757	2.797543180617396	GSE41804
TDRP	-0.63260910475	9.121465645275	-2.9616949096869405	0.005100990382911993	0.040930226410728354	-2.4010921030145	GSE41804
TEAD1	0.17286492599999975	11.234044913	1.441212087487102	0.15721991363352597	0.3656194976769393	-5.324496396071407	GSE41804
TEAD2	0.58605569125	8.644748770575	2.1710408584817085	0.03584957167765742	0.14533949185450118	-4.119955079656954	GSE41804
TEAD3	0.1985447119499991	7.391302191125	1.0268544914535251	0.3105890498617018	0.544726566285705	-5.81265215784921	GSE41804
TEAD4	-0.21835472545000004	7.163236205325	-0.9385543908941159	0.35352890254961855	0.5878546259869938	-5.896722723160213	GSE41804
TEC	-0.4528382124499997	6.937523942175	-2.1230442519410095	0.039915859813628884	0.15502404901372419	-4.2114705308436715	GSE41804
TECPR1	0.2816371806500002	7.967844039825	1.8368012285845732	0.07359296750567143	0.2290654964376831	-4.722652877609368	GSE41804
TECPR2	-0.040372337950000614	7.486025040625	-0.2168825896630671	0.8293897577065787	0.9210595976818056	-6.305806097089817	GSE41804
TECR	-0.43235846749999907	8.4542755148	-3.422154910683953	0.0014336802473582256	0.018023088775252733	-1.2454811291590575	GSE41804
TECRL	-1.16372391885	1.932144036975	-2.2152848959782108	0.032430322227468396	0.13629381750659195	-4.034176599052576	GSE41804
TECTA	-1.6026454204999991	6.4110166656	-4.257767938628053	1.1946416536866236e-4	0.0035375018791434596	1.0580724026804713	GSE41804
TECTB	0.47137047950000066	3.40204834115	0.7095923471935046	0.48202648841087103	0.6984760326673114	-6.080791906310624	GSE41804
TEDDM1	-0.05187417995000088	5.437233585225	-0.14952927255163448	0.881878891071536	0.9459049446642482	-6.318045547270798	GSE41804
TEF	0.2849650946500001	9.555552593375	1.0395389179767436	0.30472666012546934	0.5391086128280668	-5.799986321049305	GSE41804
TEFM	0.399960497	10.07497878275	2.1750098832720552	0.03553031051519707	0.14479034182036002	-4.112315330888249	GSE41804
TEK	-1.0253733902499986	7.806187681125	-2.2424632869362884	0.0304765330378301	0.13088963932318226	-3.9808185869068833	GSE41804
TEKT1	-0.38219518344999986	4.028812908375	-1.060424294717267	0.29524095110615767	0.528764729903857	-5.778811189313441	GSE41804
TEKT2	-0.3960322138999999	5.76415738345	-1.0421410145292942	0.30353352157546587	0.5378158096302932	-5.797369845047591	GSE41804
TEKT3	0.010550887950000152	2.873732414925	0.024179981186186677	0.9808279089517108	0.9919917869331916	-6.328850805993622	GSE41804
TEKT4P2	0.7600831965499997	9.397604806975	3.894175735883927	3.6080463906753684e-4	0.007395232841038114	0.02863325828867591	GSE41804
TEKT5	-0.12701938819999975	3.00709379925	-0.4717150697482101	0.639664184683381	0.8114424428165143	-6.219000257848265	GSE41804
TELO2	-0.10664673885000006	8.522536180825	-0.6542996277246537	0.5166209342930352	0.7243130766966189	-6.1177864843895655	GSE41804
TEN1-CDK3	-0.41022860620000057	9.42099284645	-1.894922682935199	0.06526389859041863	0.21179853588503303	-4.623787544784928	GSE41804
TENM1	-1.4325688944499997	8.750285035075	-2.255547138736665	0.02957390805535315	0.12863467209080143	-3.954952742353968	GSE41804
TENM2	0.5309956096999989	7.6373294276	0.6492167445888372	0.5198668556497754	0.7268245845458939	-6.1210400971825	GSE41804
TENM3	0.05332458590000032	4.3147489568	0.11661989497628639	0.9077382205041062	0.9580800344796614	-6.322391280857808	GSE41804
TENM4	-0.7906595614499992	4.592872880625	-1.9689549570535472	0.05583372559358937	0.19126787918698418	-4.494164869574456	GSE41804
TEP1	-0.03056983845000008	8.067585487225	-0.2235594051270623	0.8242251111127767	0.9187477584086445	-6.304348160037734	GSE41804
TEPP	-0.7710937931499993	3.241315937575	-1.6338054162266409	0.11005827944447015	0.294513193843715	-5.047314169679505	GSE41804
TEPSIN	0.10317315019999956	8.1455472058	0.731467210764994	0.46870931577731134	0.6871897112693842	-6.065348879232262	GSE41804
TERB1	-0.5039134578000001	2.02386475825	-0.9596929422813707	0.3429099454297788	0.5774361389482876	-5.877252117955016	GSE41804
TERB2	-1.5168122334999998	4.3707209695	-2.8417767237508995	0.006995576183714261	0.05035564815497562	-2.685178829561867	GSE41804
TERF1	0.4097190919999986	11.242456572	3.0231792144723104	0.004327551519351474	0.03672931260259563	-2.252562005745504	GSE41804
TERF2	-0.07829197264999979	9.558782130475	-0.5671049179271745	0.5737759927051922	0.7657674481165929	-6.170150946969582	GSE41804
TERF2IP	-0.3806000984999999	11.85012844675	-3.2266186073861203	0.0024831421863428737	0.025869632174097955	-1.748015875220295	GSE41804
TERT	0.1480505325000006	4.7512080782	0.3958352726445368	0.6943062061883705	0.8463096998327705	-6.251519798441211	GSE41804
TES	0.07716648865000134	9.702206713825	0.2851338705704252	0.7769961073054381	0.8943328388917506	-6.288826149030922	GSE41804
TESC	0.2201101769000006	7.69359648885	0.6294968082478587	0.5325625393248778	0.7367143350037563	-6.133427849608289	GSE41804
TESK1	0.0053228303499997616	6.745841661975	0.02191237697285135	0.9826255619596405	0.9927195637286839	-6.3289026869018015	GSE41804
TESK2	-0.12225259404999902	6.967133737475	-0.651017254770498	0.518715805678257	0.72603764148546035	-6.1198904096444995	GSE41804
TESMIN	0.11511889249999974	4.34231754525	0.22901283814314496	0.8200126138918652	0.9160403946260172	-6.303124646781705	GSE41804
TESPA1	0.05413670160000017	6.5014805253	0.22233799558509207	0.8251693125211397	0.9192353180351489	-6.304618159987313	GSE41804
TET1	1.0354668012499997	6.164773463875	3.097878747965849	0.00353613172676773	0.03218471692568135	-2.0695867465128055	GSE41804
TET2	-0.1100178421000003	9.0639413597	-0.6862419167572654	0.4964745679734527	0.7091143320503294	-6.096772190519788	GSE41804
TET3	0.384500831350001	9.345197315425	2.695276277816292	0.010196110607331854	0.06489057754279984	-3.021687476181662	GSE41804
TEX10	0.11891102969999952	9.63071566	1.0952293386162248	0.2798930794937526	0.5131058619777178	-5.742640830977491	GSE41804
TEX101	0.030795099849998994	4.624646099925	0.06102528151690828	0.9516395273178841	0.9779852902038991	-6.327292538699634	GSE41804
TEX11	0.1494438510499999	4.651832065275	0.2582942340224325	0.7974892384920622	0.9046191683102129	-6.296052475469019	GSE41804
TEX12	-1.199524709749999	4.434420813225	-3.676033096067516	6.885818077444156e-4	0.011337666590433277	-0.5700306508953998	GSE41804
TEX13A	-0.18939844600000036	3.9014810536	-0.4648957183057596	0.6444984615752196	0.8144875985967438	-6.222153071660692	GSE41804
TEX13B	0.5475562611000004	2.36876664395	1.3972133173249155	0.16996527303094333	0.3831748973201482	-5.383456504763789	GSE41804
TEX14	-0.5360643994499992	5.911999948425	-1.9450362299102488	0.058743004668568514	0.19802209523560685	-4.536491766854692	GSE41804
TEX15	1.2065773629499998	3.026572177525	2.2238316829491866	0.03180423902092206	0.1346881470451821	-4.0174513970152805	GSE41804
TEX19	0.2541066085500002	5.285196328575	0.7377583061806435	0.46491882412121266	0.6837984571405502	-6.060823061240862	GSE41804
TEX2	-0.15806480249999919	11.40768336775	-1.1500334299765154	0.2568823220152396	0.4875631402842253	-5.683464676574825	GSE41804
TEX22	0.2241939107999996	4.02205580845	0.5850340675561139	0.5617735048217863	0.7578925235914363	-6.159983254936751	GSE41804
TEX26	-1.3171883310499988	4.012142211475	-2.6890244431280568	0.010358957346135194	0.0654312297497297	-3.0357795118810826	GSE41804
TEX26-AS1	-0.33881492474999986	3.860167948675	-0.7559603976143033	0.4540519323111287	0.6744657522319395	-6.047516266053754	GSE41804
TEX261	0.057444676649999776	9.588098426675	0.45138284301469733	0.6541238645064633	0.8206445829983907	-6.228266357888159	GSE41804
TEX264	-0.49537341859999984	8.4894330253	-4.407333064187287	7.51647425949439e-5	0.0026717317801791553	1.4912223688942134	GSE41804
TEX28	-0.8135562713999996	4.3512566024	-2.1814695086715727	0.035016087731835156	0.14333928423609524	-4.099858205992454	GSE41804
TEX29	-0.7335117212499991	2.827095506175	-1.5205266376673885	0.13615579198456107	0.33558018888390334	-5.214077080071078	GSE41804
TEX30	-0.2990996692500006	8.767139802225	-2.046520726181322	0.04723989454381436	0.17233094516377556	-4.354006764113792	GSE41804
TEX33	0.032870159049999945	2.959205519325	0.07415540541891885	0.9412521467493554	0.9738434220327576	-6.326411591837225	GSE41804
TEX35	-1.5023721531999994	3.67424942275	-3.0536814653396966	0.0039861200316768505	0.03468402761962661	-2.178176532546484	GSE41804
TEX36	-0.34284177775	3.577079794575	-0.6334159373580218	0.5300265000027671	0.7345140125221503	-6.130995714325447	GSE41804
TEX36-AS1	-0.9603968653499997	3.2567010389749997	-1.9187002018691566	0.06209642103800865	0.20571818854619175	-4.582603118811834	GSE41804
TEX37	1.4435182330999998	3.4205659881	3.6187399290008266	8.140272334590945e-4	0.012639210856128253	-0.7245696623777595	GSE41804
TEX38	0.4538099668499995	5.515826552025	1.8093054682325969	0.07783747924737594	0.23720838321811977	-4.768521469977535	GSE41804
TEX40	-0.51534373395	3.356767273675	-1.3279980830300204	0.19162204873615918	0.411080318161506	-5.472848924821505	GSE41804
TEX41	3.071518841999998	3.0820214148	6.686228792401278	4.872167014701269e-8	4.4470079368884965e-5	8.397812236770845	GSE41804
TEX43	-0.20193386375000014	2.6880330521249998	-0.38919009912140357	0.6991763942122051	0.8490110585741932	-6.254099117387344	GSE41804
TEX9	-0.06239329169999923	6.0233076188	-0.18650498473804913	0.8529807743647588	0.9316358048824248	-6.311882418375666	GSE41804
TF	-0.7050320739999983	15.6409443945	-3.7037803408570498	6.347375649219779e-4	0.010761844310013863	-0.4947685865650113	GSE41804
TFAM	-0.07082044950000076	11.16019705225	-0.5605960764766703	0.5781642615085896	0.7685785346145237	-6.17376512224004	GSE41804
TFAP2A	0.05002017224999972	4.677860791675	0.0956367776580801	0.9242811704636422	0.9650517567963718	-6.3246014360666996	GSE41804
TFAP2A-AS1	0.17750490560000023	4.4221157211	0.3578466460227437	0.7223182088615825	0.8633148946235975	-6.265680535523889	GSE41804
TFAP2B	-0.2662054721500004	4.802051050225	-0.512398966868869	0.6111577945191022	0.7918132940672518	-6.199248370692994	GSE41804
TFAP2C	-2.323452353499999	3.9994055293	-4.692533744610202	3.071430757881759e-5	0.0015014119837348742	2.329897084411453	GSE41804
TFAP2D	-0.21492121499999986	5.26688382415	-0.6575324777505687	0.5145621237066847	0.7229844942354976	-6.115704183248229	GSE41804
TFAP2E	0.3014740711000001	6.33716582705	1.3511901533338637	0.18414204684408653	0.401165943415064	-5.44335642635382	GSE41804
TFAP4	0.29977035715000044	5.219360563425	0.7832080802911444	0.43806554126522745	0.6617527582737842	-6.02700833940381	GSE41804
TFB1M	0.08380279069999913	9.0511461284	0.5672996164234709	0.5736449793103733	0.7657674481165929	-6.170042204152716	GSE41804
TFB2M	0.19158472299999957	11.56536836	1.0775591632645412	0.2876133712927243	0.5209370246236995	-5.761141722829157	GSE41804
TFCP2	0.5808910266500003	7.993583586675	2.298169696798887	0.026796630675984822	0.12067878671829316	-3.8698919182892424	GSE41804
TFCP2L1	-0.06380528290000037	5.50799339765	-0.18940552792021026	0.8507219695390094	0.9304790204701877	-6.31134167624012	GSE41804
TFDP1	0.12496842800000049	11.3226870145	0.9270876740837379	0.3593785087899505	0.5928986968537684	-5.907111207721579	GSE41804
TFDP2	0.32228187774999933	9.425624921675	1.9970701324661677	0.05257395816880295	0.18419090224608964	-4.44387087683773	GSE41804
TFDP3	-0.17444175845000065	3.888236139675	-0.32281066952431664	0.7485009833424112	0.8773178452851701	-6.277483101561174	GSE41804
TFE3	0.38036999519999914	10.16669510095	3.5519563287383153	9.880569283808158e-4	0.014386346963231517	-0.9031942854057018	GSE41804
TFEB	-0.7418370896499998	6.845308483525	-3.01705325764063	0.004399359922908899	0.03707837133011905	-2.2674458030660336	GSE41804
TFEC	-0.1620651911500006	7.2495256084249995	-0.5775750889568915	0.5667515287225742	0.7605425933550466	-6.1642510652913645	GSE41804
TFF1	1.1455826887499991	4.810290654675	1.649898293039409	0.1067070186788694	0.2888498976258644	-5.022772652762052	GSE41804
TFF2	0.5057887041999998	3.4353895842	0.6620063028533683	0.5117203232206908	0.7206222691150183	-6.112806003480361	GSE41804
TFF3	0.24602891694999962	6.248600386375	1.070461384391616	0.2907560541582265	0.5241415800202122	-5.768493358843771	GSE41804
TFG	0.28404742600000094	11.130930417	2.370218304417028	0.022629429220655233	0.10814103115925161	-3.723366368238985	GSE41804
TFIP11	0.32243961009999866	10.79238775345	2.1237174289993095	0.03985612989692026	0.15490269673891482	-4.210198159567604	GSE41804
TFPI	0.09670609799999932	13.3965212555	0.46396781874434223	0.6451574681147625	0.8149303234850661	-6.222578561201002	GSE41804
TFPI2	-2.013110206549999	6.442099600625	-3.376382010256518	0.0016324819908133104	0.019543962986330182	-1.3645741721922047	GSE41804
TFPT	0.0808005054000007	7.99203191625	0.564205814383812	0.57572854915402	0.766848712353724	-6.171765807006567	GSE41804
TFR2	-1.1890893462500012	13.425921261875	-2.709467132813042	0.009835203692112597	0.06344756403159113	-2.989617378760381	GSE41804
TFRC	0.2348967990000002	12.438951522	0.9542844144912347	0.3456065888705866	0.5800892581531759	-5.882273300297771	GSE41804
TG	0.13687590025000054	5.098748319725	0.35039953725503775	0.7278565904484615	0.8663783535992001	-6.268290310922166	GSE41804
TGDS	-0.47867336950000017	8.59345134205	-2.4394419788496142	0.01918547026614268	0.09755529095357683	-3.579412233674666	GSE41804
TGFA	-1.23800792895	7.036031003025	-4.408825246611399	7.48164137889079e-5	0.0026717317801791553	1.4955687611692339	GSE41804
TGFB1	-0.03138445145000034	5.512089597375	-0.06791198586969825	0.9461902026338083	0.9758940287659527	-6.326851820435454	GSE41804
TGFB1I1	-0.03317199519999931	7.89431757365	-0.11674714022181328	0.9076380201117852	0.9580672482284386	-6.322376545941292	GSE41804
TGFB2	0.11243852360000019	8.5302704721	0.27145215893413827	0.7874235440454516	0.899754656613009	-6.292598682274425	GSE41804
TGFB3	-0.3118376216	7.7582944605	-1.0475689729581996	0.30105501853460376	0.5354428033936601	-5.791891977440983	GSE41804
TGFBI	-0.22025202549999862	12.41830600775	-1.2783078348627421	0.20842558847867482	0.43307687708249243	-5.534463525562094	GSE41804
TGFBR1	0.18094575920000155	9.95489477885	1.2385883471897638	0.22263599461810996	0.4492579583420915	-5.582159068630698	GSE41804
TGFBR2	0.17731849595000093	11.645063814525	0.9302645419862624	0.3577515829151483	0.591575080437341	-5.904245300050261	GSE41804
TGFBR3	-0.5359184689999991	11.083273036	-2.215731742852116	0.03239731970920809	0.13623340210283308	-4.03330340233118	GSE41804
TGFBRAP1	0.014824699599999248	7.65667674505	0.11080866456588494	0.9123159224187141	0.9600225490062628	-6.323047104666387	GSE41804
TGIF1	0.2517386550500004	10.127580038375	1.2309591575471597	0.22544603184151926	0.4528698430740205	-5.591161055165766	GSE41804
TGIF2	-0.15897651375000002	7.860473494725	-0.8830379566039458	0.3824324804968763	0.6141336001955227	-5.94588027160568	GSE41804
TGIF2-C20ORF24	0.23179524649999855	11.53558523175	1.688067162419515	0.09909320883290984	0.2751838818615471	-4.963730926774717	GSE41804
TGIF2LY	0.05833026380000018	3.2315727111	0.10948434951464137	0.9133595582417067	0.9604249272698722	-6.32319187349127	GSE41804
TGM1	-0.5249884596999993	3.02858525645	-1.2035157559934608	0.23577134926858961	0.46475712003937375	-5.623116393681609	GSE41804
TGM2	0.16386529785000034	10.235363331725	0.5660921314508345	0.5744577379233026	0.766213696305451	-6.170716015175781	GSE41804
TGM3	1.785148603799999	5.1861668719	3.577539211547038	9.175385635413388e-4	0.013698844456221512	-0.8349644665403568	GSE41804
TGM4	-0.31542145455000026	5.272722583025	-0.705697225212353	0.48441999864283236	0.7004046680277523	-6.083493835635084	GSE41804
TGM5	-0.8422916298000002	4.53930024375	-2.0285090277839557	0.04912548922882997	0.17674359723028515	-4.3869445801568885	GSE41804
TGM6	-0.6973458905999993	4.1743149718	-1.6169875460697847	0.11365220383948631	0.3003030718410307	-5.072736966984564	GSE41804
TGM7	-0.041174525349999734	4.160779657875	-0.10644568948609677	0.9157547786415972	0.9612532998895064	-6.32351747276661	GSE41804
TGOLN2	-0.20052042999999886	13.2100126125	-1.8936016742966035	0.06544385696636797	0.21206617318477616	-4.6260631227473015	GSE41804
TGS1	0.4545207001999991	10.46813460145	3.1717147982033507	0.0028895690535853695	0.028212206293825197	-1.886097141426708	GSE41804
TH	0.7327232158500001	4.606428851025	1.81484390161359	0.07696625430821619	0.23580942675586294	-4.759329166373233	GSE41804
TH2LCRR	0.29939200135000027	9.259757270825	1.6752057113648955	0.10160694897258353	0.2799564231793045	-4.983756424666926	GSE41804
THADA	0.38430264135000086	10.103251394275	3.0380555334290493	0.004157732529045374	0.03567777345338226	-2.216340615152797	GSE41804
THAP1	0.05997600270000032	8.60929049575	0.4316184165995511	0.6683100769819312	0.8301163624281541	-6.236886397974127	GSE41804
THAP10	-0.17189818674999988	6.017407694025	-0.6850362161028023	0.49722704854089983	0.7097696690668807	-6.097583166805078	GSE41804
THAP11	0.035595500499999544	10.98657754025	0.22020058133570175	0.8268222551520862	0.9198989625779118	-6.305087098075189	GSE41804
THAP12	0.2618054285000004	10.61412207375	2.0303321665128555	0.04893169417232458	0.17643148405943587	-4.383621327223242	GSE41804
THAP2	0.5721050984499992	6.563527285925	2.2282429978904004	0.031485318617228426	0.1337434360243253	-4.0087993785634985	GSE41804
THAP3	0.6905622070999994	5.2896965124	1.5335550564774283	0.13292221284849048	0.33052776590000155	-5.195435847121766	GSE41804
THAP4	-0.529401816750001	9.327075282125	-2.8182498084857928	0.007436998926734883	0.052439882545628494	-2.7400179722904254	GSE41804
THAP5	-0.060793022500000925	10.99103558675	-0.4641842459260667	0.645003732786902	0.8148894296267557	-6.222479393422889	GSE41804
THAP6	-0.0013207060499998942	8.352375315025	-0.010828485830382064	0.9914135049527835	0.9964530806467873	-6.32908282117235	GSE41804
THAP7	-0.14192858605000036	7.846069010375	-0.9288383077619778	0.35848138501703175	0.5921221205024545	-5.905533091161772	GSE41804
THAP7-AS1	-0.1973667672999997	4.7184034216	-0.48442896673159186	0.6306936117312301	0.8046666980489767	-6.213001020666585	GSE41804
THAP8	-0.2211334039499998	5.878234903275	-0.9201830074351075	0.3629311042156791	0.5963771196558141	-5.913307661128872	GSE41804
THAP9	0.04595322920000003	7.2865257686	0.28892493591119256	0.7741140372597934	0.8925900670062624	-6.287748136249576	GSE41804
THAP9-AS1	0.06741059040000048	9.9208746783	0.42732285072746706	0.6714098410289899	0.8320416120809818	-6.238709303095266	GSE41804
THBD	-0.8202576372499998	8.457287723975	-2.8049097222412187	0.0076986662981957535	0.05374489344821959	-2.7709789252486234	GSE41804
THBS1	-0.6652441525499997	11.153691352175	-1.47886484943992	0.1469203176170604	0.3505492672067473	-5.2727365263521	GSE41804
THBS2	-0.23116191420000073	10.6715231136	-0.3453648251376617	0.7316092762911199	0.8679481123015235	-6.270023781394474	GSE41804
THBS3	-0.06257255199999948	8.17844224335	-0.2727195511964664	0.786455912353116	0.8993049698863917	-6.292256981778656	GSE41804
THBS4	0.9994759529499991	7.158124670125	2.3874655187986686	0.021722790120958537	0.1052652825799089	-3.6877877352018404	GSE41804
THCAT158	-0.07834613404999947	5.530702296375	-0.19502060374405789	0.846352841954336	0.9285677798473128	-6.310271200160561	GSE41804
