gene,meta_logFC_FE,meta_FDR_FE,I2,tau2_REML,Q_p,logFC_121248,FDR_121248,logFC_41804,FDR_41804
SNX12,0.4266028109932005,4.821281725358563e-14,49.29237146227266,0.00812324397051858,0.16022620987906,0.3861608262548259,6.592680756436419e-8,0.5677081661999996,8.261489582702046e-4
KIF2C,1.1694831030224218,1.775675151196324e-13,74.74006727863102,0.4270260072598644,0.04662585849327787,1.077244486486485,8.067030326539187e-9,2.1462142435999993,0.00414878714708453
SEC61G,0.5976392229301412,8.654337494969516e-17,0,0,0.6637939653361393,0.6123320810810806,4.660082065229303e-11,0.5374802269999983,0.01622435346882185
STX6,0.6326938290559095,6.14289005316766e-14,0,0,0.4365815539920035,0.5984039150579149,2.6777785004245022e-8,0.74596347865,0.00225523847559169
ZNF207,0.45772185239528607,3.804521274376578e-16,0,0,0.655851805894618,0.4700913320463316,1.24003839810484e-10,0.4117712254499997,0.01452129156890487
EGR1,-1.4412924423732871,2.977155833494933e-15,79.81149360756156,0.2483526593775913,0.0260407139270084,-1.7581220540540523,1.1036296162486024e-10,-0.9692316270000008,0.01474906767576309
SLC41A2,-1.0757184964256667,6.634244901446279e-14,4.34440169873253,0.00174750432871056,0.3065649315397526,-1.1917082432432424,1.2900642922532633e-8,-0.9080736875999976,0.00353750187914345
C21ORF62,-0.30489850989651957,1.8138862142198025e-11,92.38568589681432,1.5049399726072834,2.90115158118072e-4,-0.2913384942084936,1.1318929598028153e-8,-2.0963178658499992,0.00376967882372024
C1R,-1.1636294554032884,4.5446360843017157e-14,0,0,0.7710740927177163,-1.1971631891891883,4.4977646995127665e-8,-1.1093826244500005,0.00155453847735415
MT1M,-2.7643013417990545,3.1131644119894194e-14,0,0,0.7550385967012617,-2.834980961389957,7.137892609210743e-9,-2.5994413613499985,0.0046764544379591
ZFYVE26,0.5089073143516238,7.23863942851646e-14,0,0,0.3849776280753098,0.47735791505791464,4.1615862747407965e-8,0.6088166333499996,0.00176698883711547
OLFML3,-1.9113775275886729,8.361068615778248e-25,0,0,0.33341375634326775,-1.9819624131274105,1.943075771332489e-15,-1.4921200958499996,0.02762520560028875
SFN,1.2562698143846087,4.969812629460582e-13,85.65368796969855,0.7895359701570233,0.00828674642015947,1.0978911003860985,9.083037676010263e-8,2.455666465149999,6.822924750357827e-4
AQP3,-0.9814497935359788,9.499400456438949e-14,0,0,0.3252298601281785,-1.0895103166023152,2.7167937468129466e-8,-0.8410263125000005,0.00254929662067487
ADRA1A,-2.476152442417522,7.268964594260356e-14,29.836996718586548,0.16683049457890345,0.23254078861006372,-2.319734926640922,8.682905677160741e-9,-3.37722223355,0.00456805796479983
ZNF30,0.6736068508790561,1.0245795019601894e-16,0,0,0.8976426197658909,0.669469359073358,5.17019531780356e-11,0.6974874984999991,0.01653932602727349
CBLL1,0.542205851914704,3.650632787806463e-18,35.05696729243493,0.00530900019751298,0.2146459307651132,0.5831788455598439,4.2402460374469594e-12,0.4091448076000001,0.02113361922956592
GLYAT,-2.320433325877582,5.0825303681201495e-14,0,0,0.3284647598379593,-2.1952900038610017,6.773106603079192e-9,-2.9748923197499977,0.00512100154274702
CCDC66,0.4376227323781705,2.788289490339572e-15,0,0,0.5227960066637795,0.4244124671814664,4.6125281225211413e-10,0.5234996634499997,0.01248097564853235
TMEM106C,0.739886561013368,6.008559822622046e-14,0,0,0.6902006183659302,0.7184822393822374,1.670073155262663e-8,0.8049713039999996,0.00341380272581717
GATAD1,0.544080081364572,1.2476578516904629e-15,0,0,0.9167088679512144,0.541009162162162,2.8315914664054483e-10,0.5589994679,0.01391595612156497
POLR2K,0.774932078582231,2.978327954328705e-15,77.29767624787064,0.06271070379429085,0.03583718235267062,0.9303600270270254,1.2246282130964594e-10,0.5275478264999991,0.01548578300484014
EXOC6B,0.5406898186030605,1.1840489143418507e-17,0,0,0.7647293781126,0.5487092779922775,1.282347084026202e-11,0.50016584875,0.01955975884169416
RNF125,-1.1844109253996749,4.926114748791012e-14,0,0,0.9809293172118068,-1.18712167181467,6.588748056467096e-8,-1.1797057794999992,0.00127809719319343
POLR1E,-0.5341668155060764,7.85074464142457e-16,0,0,0.9925509137312114,-0.5344382664092658,1.992236887728937e-10,-0.5328881172000005,0.01475821763337762
MARK4,0.578703747505342,6.453878614803814e-14,0,0,0.7657907170952081,0.5659381312741307,1.6225638832381474e-8,0.6160854033499996,0.00366430003697601
JDP2,-1.1812529904894622,2.19959658814712e-21,67.19175796047467,0.0822304478541867,0.08083590727040535,-1.2939315019305004,4.8713177038279656e-14,-0.7991957180500004,0.02651759136949665
SYTL5,-1.2022153878616906,6.025922074175314e-14,0,0,0.44123717283919994,-1.146272227799226,9.118007458910978e-9,-1.4476776527499993,0.00483240360947715
TMEM209,0.7647432793323349,9.197240835058572e-19,71.5754794067393,0.04287447176238507,0.06070239194817953,0.8601969884169877,1.0521843290400129e-12,0.5140725562999998,0.0237434597267679
ETFDH,-1.1065515885577726,9.922132314787032e-15,0,0,0.3632211672380458,-1.1874878301158285,1.0306162628936432e-9,-0.9177898805000004,0.01089545100713566
KCTD20,0.3902180981329355,6.559803951469242e-14,0,0,0.9005932474474869,0.3864448803088796,1.5916618461003065e-8,0.4003354100000018,0.00382597190846095
HPF1,0.43697675228486466,4.2010694357497894e-14,0,0,0.6808742066224556,0.4251885482625477,7.0425634244654486e-9,0.480331366500001,0.00541754220373711
ZSCAN29,0.47245826474184083,1.0379945064982898e-18,0,0,0.837396232236769,0.4767277181467172,2.8826588143264114e-12,0.44677067900000056,0.02237528107594718
C7ORF25,0.5639956052803436,3.4953266034377823e-17,0,0,0.923243138190904,0.5615217220077219,2.4743391449747905e-11,0.5792462123500007,0.01888637100299309
GPANK1,0.6392642211408832,3.0700579188882035e-14,0,0,0.49117353782976825,0.6147111660231663,3.557037523786861e-9,0.7627693024999992,0.00756322861288155
GNPNAT1,-0.6459519475214268,6.672011782346715e-14,0,0,0.7676581019576887,-0.6321578146718141,1.3599205526552644e-8,-0.6884026605000008,0.00430246076685171
ZNF330,-0.6657166652488526,1.3708996936439388e-18,62.881753439463886,0.02298792888087851,0.10072080394430812,-0.7356947413127407,1.6407749633921053e-12,-0.4652972869999982,0.02341093816386536
PPBP,-1.1567224382240948,1.2536137480644077e-13,42.52472810419209,0.06943230863378021,0.18715419995857557,-1.079278764478763,1.043941221493156e-8,-1.650724542,0.00483240360947715
CCDC3,-1.0025564472158746,1.0202240641317005e-13,44.08064600766105,0.05879323681983905,0.18113469530056708,-0.9375910694980678,7.474852787719066e-9,-1.4540724955999986,0.00558319448297072
GABARAPL3,-1.051853090403137,1.0368813913114115e-14,69.35240372495733,0.08053620814332078,0.0708637593572652,-1.2336406525096508,4.0368612488811533e-10,-0.7517152399999981,0.01385602347615247
TAF1A,0.98075970355922,4.300787303928177e-20,61.43595573622126,0.0464787750203381,0.10733082525217548,1.0710506138996123,2.4031324792930866e-13,0.6820672523499989,0.02608525973556777
IL18R1,-0.8775813684793925,1.5453620681197057e-13,0.5576473787214239,2.098583633952125e-4,0.3159573916567566,-0.8178341544401534,4.7816216900117044e-8,-1.09217994825,0.00216321244773811
CLN8,-0.6583529848898567,9.634779639492538e-27,0,0,0.9573128515187342,-0.6592896872586866,2.945257174534818e-16,-0.6477472600999999,0.03016485611139942
RMI1,0.7003348453401239,9.208075180617771e-18,64.34261045885172,0.02738492299946458,0.09400203464707572,0.7804750926640918,4.652492289677485e-12,0.4887180007500002,0.02285636972958613
ATP6V1E1,0.4800203527172134,1.982326104095319e-14,0,0,0.5185672129565976,0.5041564054054057,1.949887744087447e-9,0.418608667,0.01032633013684142
ZNF318,0.6290651820519763,7.218210692314464e-16,0,0,0.6717830669322651,0.645131525096524,1.6192905231419018e-10,0.5675157390500003,0.01630761854716662
NPHP3-ACAD11,-0.9569938804118916,7.077488452811822e-16,66.44409836909462,0.05731302955252862,0.0842939748713191,-1.0928249459459454,6.567911414574538e-11,-0.6774756539999994,0.01765188250292049
CTC-338M12.4,0.8255194870374927,1.7581705745733447e-17,0,0,0.7316635842766931,0.8397122548262539,1.4522052349436712e-11,0.7547213357999994,0.02113361922956592
DDX19B,-0.3965551000245528,8.611053198782188e-13,77.81057575474567,0.05810296167847956,0.03376327879384857,-0.3609503783783779,2.8102994175613764e-8,-0.7474017192500002,0.0032111006397666
E2F8,1.559754935985907,4.4720526741653806e-17,0,0,0.8903202095946335,1.5500952239382224,2.7176488858851787e-11,1.6213567050999995,0.01957012945482755
GLOD4,-0.47917738133969934,1.2536137480644077e-13,0,0,0.5355481640188661,-0.4558942586872576,6.539404881488975e-8,-0.5413872070000004,0.00184068907076907
NCAPD2,0.8382677223256246,9.304140113068305e-14,0,0,0.9922828205675844,0.8376093706563692,2.0343736729225685e-8,0.8398918804999997,0.00382044153777977
CTBS,-0.6420096442433522,1.5609236680656497e-13,40.38953756988488,0.00947698989853933,0.1952492712777072,-0.7335818610038607,1.1440569123818268e-8,-0.5169532743500002,0.00513354288875207
NAA20,0.7935844939175887,2.8922785755412413e-22,81.95815560165052,0.07210766744663716,0.0185582412955505,0.9027288378378372,9.878015994574355e-15,0.4832504084999999,0.02916663383762306
TCF21,-1.1012458309373951,1.0084975336146956e-20,0,0,0.817434694213897,-1.0929056679536668,2.074740403890598e-13,-1.1823321475,0.02665830678122439
CD109,1.579017521980636,1.0137607751551124e-14,10.121834794775136,0.00954303884380545,0.2915137161082369,1.4343215019305005,2.1889063857087507e-7,1.8685603974,2.83932682213417e-4
ABCF2,0.5944754362875295,1.9528802654343264e-16,0,0,0.8016130918662951,0.6025257335907328,6.738809537009713e-11,0.5573343655000018,0.01814204453489315
ADIRF,-1.7713968713456012,4.0409913963377775e-17,0,0,0.971914465767212,-1.7743164401544376,2.4469339161223214e-11,-1.7543090780499988,0.02097384229169131
FEN1,0.9536754434951218,6.01571259271761e-16,0,0,0.32919196969230596,1.0174367027027014,1.0576684837075414e-10,0.7656772834999985,0.01763514352086902
PRKCI,0.5706664862153679,5.767180292030823e-14,0,0,0.3515941759851626,0.5275792007721996,1.3394685851145084e-7,0.6755741532999997,7.21874953066667e-4
IARS,0.6099319046637599,1.1809462401787466e-13,0,0,0.6629063096105798,0.6337865675675666,1.74206456627661e-8,0.5613377945,0.00463455099214485
C8ORF4,-1.5843845091161306,1.5612170663403697e-19,45.794246294345655,0.06957272950303287,0.1743867582055594,-1.7039526254826232,5.65503412999588e-13,-1.1527274287999991,0.02650257982069041
TRMT6,0.6592425866821353,7.662965415822011e-17,0,0,0.3334261572479811,0.6989680154440148,2.7175904496264056e-11,0.5256456883500005,0.02095100070951163
SRXN1,1.16817833793369,9.201577046550288e-14,37.29206870609975,0.03487219710931124,0.20665668535616455,1.0585987837837831,1.4126567895464484e-7,1.4910592531999989,7.390051719914511e-4
SERPINF2,-1.140395833509776,1.7666269590330085e-13,30.74732211456902,0.02694949113224858,0.2294951674885967,-1.0432335559845551,1.0430750542975013e-7,-1.4619178152500008,0.00124048806944137
TRIM16,1.6623899374721791,3.474693948399958e-16,83.28271535826833,0.45373890820826634,0.01445397496391203,1.3576483976833955,4.029191107107547e-7,2.4015043462000003,4.4470079368884965e-5
PALM2,-1.32537058159711,1.8709379324437556e-18,71.75506395670558,0.13244344856355403,0.05988893469116025,-1.492528552123551,1.4039605250245494e-12,-0.8849478658499995,0.02617779186016866
SHCBP1,1.189443652663489,1.2116976028381857e-12,78.8109738900881,0.44830794228927806,0.02982373034603661,1.0625600463320453,8.199544189634126e-8,2.1291804009499984,0.0017459096143609
MIR6741,0.5505109136868351,5.349883862123392e-15,40.216052014312645,0.00706575603052508,0.19589864495096335,0.6084529420849402,3.685675666511021e-10,0.4209989905499987,0.01588017950815405
MOP-1,-0.2686894526165912,1.758401187201806e-13,87.58534722501608,0.510709283221664,0.00453782997555921,-0.2596577528957527,5.340292332995056e-10,-1.3395642296999997,0.01473732399082164
RNF44,0.46111931342967466,6.616235249487265e-15,0,0,0.8176303350984025,0.4678593745173747,7.668787146569005e-10,0.4361243469999998,0.0138464743436025
ZBTB9,0.5082394242496773,1.21795216975219e-19,0,0,0.4633233540881137,0.49757440926640834,6.700711572518321e-13,0.6525740388999993,0.0269269762453965
KLHL15,-0.6553240646259091,1.4955388918435238e-13,0,0,0.903654424767348,-0.6491236486486474,2.2851447018454804e-8,-0.6721061300000007,0.00445946833774485
CTHRC1,2.059855746273628,2.944245624414895e-13,26.248757667509885,0.05187394930609357,0.24424768472345296,2.3372004594594564,2.9789878991353824e-8,1.70851230475,0.00370482663340055
TRIM52,0.5236492433630687,6.5150554272962035e-15,13.494045643811308,0.00154129967558872,0.28229877798805714,0.5677503397683384,4.996334355800513e-10,0.41660754309999976,0.01510867624831453
EPB41L4B,-1.0150894424300525,1.775675151196324e-13,0,0,0.591367252479148,-1.066313347490346,2.290146756514522e-8,-0.9186239288499992,0.00455807810662737
ID2-AS1,-0.5657448477593613,7.877671151701333e-15,0,0,0.5193098538562128,-0.5484771737451739,7.341469668963876e-10,-0.6810539515499996,0.0144422370379222
FOXO1,-0.9769111159513264,6.151586516905162e-21,36.415800055029976,0.01842114081035137,0.2098127688226432,-1.037174216216214,1.0554748023514721e-13,-0.7191000986,0.02943006287737306
GLMP,0.8369973401356328,3.9836833297423286e-14,0,0,0.8135391203683668,0.8247715714285698,3.362962376469144e-9,0.8873522263999989,0.01032633013684142
XPO1,0.5967314705195034,1.4912834806772082e-23,86.11250611317419,0.05174586986375102,0.00728742059258242,0.6888140656370643,1.6745646471169282e-15,0.3421412965000001,0.03258256486051465
SMC2,0.7587561546639586,2.168016197946177e-13,0,0,0.4977102467383992,0.722969694980694,3.423702471357084e-8,0.8826905265999996,0.00354519490042491
FASTKD3,0.5638620136121492,1.762558876576432e-13,0,0,0.8237629513890298,0.5747700077220076,2.5587256274747106e-8,0.5398150893,0.00442812734638276
RBM48,0.5649206887896001,1.578163437970844e-13,0,0,0.5250863045753489,0.5420128957528949,1.52675544257127e-8,0.6581488090499998,0.00566067381445902
CPT2,-0.839849213680191,4.237471601774528e-14,0,0,0.982637695917542,-0.8386311853281845,3.6360569844928966e-9,-0.8441902195500004,0.01006367347056992
PNP,-0.8929208528054434,2.576936909773297e-15,2.2514095694432226,6.766571196174173e-4,0.3118007333699905,-0.9587262509652492,2.5759368116555905e-10,-0.7135535723999987,0.017416818867953
INTS10,-0.5622539193226406,1.978194787545094e-13,0,0,0.4909469088950627,-0.5370001621621613,2.1280337479087252e-8,-0.6614374056999989,0.00481311551459359
ARHGAP10,-0.835163148627557,3.307620040556969e-21,0,0,0.8298391929180204,-0.8295286988416982,1.0901456469208866e-13,-0.8935408796999993,0.02979682044781466
KDM5B,0.6841970834546021,2.4291253749482176e-13,0,0,0.6553335647722408,0.6609369111969094,4.4542859453838376e-8,0.7516438222999996,0.00333065916316578
NR1I2,-1.6605759136823568,6.559803951469242e-14,0,0,0.4134501068325896,-1.777363818532816,4.061714678831541e-9,-1.4068274239499998,0.00978779854925803
NAT1,-0.8051569012813153,2.451991509469659e-13,0,0,0.4808329199990526,-0.8622461853281833,2.8981846212888154e-8,-0.7101934021999994,0.00426826826363325
LOC100506388,-0.6399927860140474,2.827223347628625e-13,82.8821337142868,0.6830477868919342,0.01564936770471138,-0.6076583011583007,1.5935016694109954e-9,-1.8914958709999985,0.01297284319084775
PBLD,-1.4010675998008828,3.4228064193146636e-16,88.42890302356956,0.4221491860771111,0.00328460412205135,-1.8020557374517356,6.8296333141513895e-12,-0.8249290899999989,0.0255253200170263
TPX2,1.1105363915649171,2.58821270741349e-13,0,0,0.5338275720331848,1.0553913127413117,9.655608577033464e-8,1.2564903373499987,0.0019738124308254
PNPLA7,-0.8104430691077752,1.3170989498484676e-21,0,0,0.9466694877511754,-0.812269942084941,6.768169560053186e-14,-0.7943367697999991,0.03058796147823164
ADNP,0.5651055479490908,3.089112966787048e-17,90.13372699969456,0.07706708970070777,0.00145437667873737,0.7325978610038595,1.1142680251115714e-12,0.3190690120000002,0.02762568471055868
BORA,0.654521037942448,3.4863410746335636e-14,0,0,0.5972620510960774,0.6358378957528947,2.39353265335898e-9,0.7551737832999995,0.01215654282254936
EIF2B1,0.3936963729787405,3.711806697855667e-13,0,0,0.38002188594580266,0.3703812046332042,4.97782904986193e-8,0.4812134429499986,0.00333065916316578
GORASP2,0.5023306947615579,2.7642092008265946e-15,61.740974774576664,0.01329827441569227,0.10594015067594718,0.4332698416988417,4.676175317412638e-7,0.640821354,1.0117651954284522e-4
SLC22A1,-2.6827720704642593,3.251321611943072e-13,0,0,0.3642453413522344,-2.5291475830115795,3.0959327486738954e-8,-3.338391458449999,0.00433743863030105
LARP1B,-0.6908935748139494,3.4807208404940097e-13,0,0,0.3497126243838993,-0.7605771081081064,3.196905145697406e-8,-0.5888009852499996,0.00433913472002179
UCHL5,0.6066399798836138,3.9201077502493427e-13,0,0,0.335724069648561,0.6718973976833957,4.2012150884210514e-8,0.5171793251,0.00370923521524518
PROSC,-0.5946939769818453,2.814878178539818e-13,0,0,0.7944172452455838,-0.6091058069498062,4.766121152951586e-8,-0.5665187194499999,0.00352687742417009
LOC101930324,0.6712775728498397,2.9636128763617886e-22,71.001613426297,0.03145066447937285,0.06331043702359773,0.7360682432432417,1.3886198752000891e-14,0.4384251551499995,0.03251604275196267
PIK3C2B,0.5752294394595796,3.860250445735199e-13,42.52911431480956,0.01872277602543547,0.18713737404775385,0.5371461081081067,1.6078211067986303e-8,0.8338730287499999,0.00630912337412825
SPRTN,0.5109528260206313,6.825069073242621e-14,0,0,0.5507723414260377,0.5355212702702692,4.309349203169869e-9,0.4500884899499995,0.01040498787276285
PSMD1,0.4272746697225297,7.233510461913722e-14,0,0,0.37361070932048496,0.4602506833976829,3.762263047722831e-9,0.3566089320000001,0.01072908331038841
SLC7A2,-1.3835642007427733,2.0218343736356618e-13,0,0,0.592784583146966,-1.4502511389961372,1.700594849820527e-8,-1.2463509513999989,0.00612007282578642
